"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Our meal and the service was terrible. I have been to the Alexandria grounds and it was great. Worst experience in a restaurant that I have had for over a decade.","1","DeborahH","26-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Man at the window taking people in for seating was rude and incompetent, we had a booking and were still waiting to be seated for about 15 minutes due to the incompetence","3","OpenTable Diner","24-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","I love this relaxed place especially interior and food.","5","Julia8025","24-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","A must try would be the grilled bone marrow, such heaven. It literally melts in your mouth and the taste is just magnificent. It comes with ox tail on top, which just adds to its delicacy. The price was very reasonable for a gourmet dish.  Staffs were really friendly and suggested our meal, which we took in and I was very happy we did. Definitely worth a try and I will visit them again when in Sydney.","5","TiaraM","24-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Great looking venue however on the night we went we couldn t have the Chardonnay we wanted, or the Shiraz we had chosen, or the Oysters we wanted. In fact everything we chose was greeted with  just let me see if that is still available . Mains arrived prior to entree being finished. Main plates then stayed on the table for half and hour before being cleared. Drinks were also very slow to arrive.","1","FrancesJ","24-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","We were visitors to Sydney and stumbled across this incredible looking restaurant and appeared to have ambience plus, we made a reservation for brunch one day and made another straight away for lunch the next.   Exceptional service, food was very tasteful, the look and feel are old-worldly with a touch of Victorian steampunk.  As long as you do not mind the noise, lot of people sitting very close to each other, then you will enjoy the experience.","4","KellyG","24-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","The only issue I have there was nobody at the front to seat us so we had to go in and find somebody. After that everything was good. Food and wine and service was excellent. I would go back","4","RonaG","23-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Please extend our Compliments to the maitre de - he offered his arm and escorted my ageing mother to the table - she was very impressed by this  old fashioned service .  She also liked the linen serviettes! All wait staff friendly & helpful. Fabulous experience - we will be back. Thank you","5","Sarah","23-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","The staff were very disorganised and slow. We also had numerous servers who seemed very confused about orders and about what we would get for the high tea. We also had a request for one vegetarian high tea but did not get it.","3","CatherineM","23-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Had the high tea - was very reasonably priced ($35) and included a nice selection of sweet and savoury options","4","ReneeC","23-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Ambience fabulous, food looks great but portions unfulfilling, hot drinks not hot enough and cool drinks tepid as experienced previously...sad they have not got these fundamentals right.","3","Pinkbird","23-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","The food was good but the service was terrible and this definitely affected our experience. Left waiting to order for over 15 minutes and had to ask a different waiter to the one in our area to take our order. After the food arrived, our waiter then forgot to get us sauces and water that was requested when he brought the food and then spent 10 minutes chatting to another table in his service area about sydney attractions and his life story and business plans! After that he ignored the table until we tried to flag him down for the bill.  I’ve been to the grounds in the city on several occasions before and have never had such bad service. It’s a shame as it’s the first time I’d brought my partner there and had raved about the place to him!","3","VivienneC","23-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Love the feel of this place. Good food, good drinks, friendly staff and an old speak-easy joint which suits a catch-up with a mate or date-night equally. Breakfast is the best. Make sure you book, so you are not waiting in the line too long!","5","EmmaS","22-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Friendly accommodating staff everytime we go, delicious food and drinks, we will definitely be back!","5","EshP","22-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Food is amazing, service is amazing, atmosphere is amazing. Only thing is food sizing is small","3","PhilB","21-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Ambience and noose was off putting. Couldn t wait to  get out of there. Meal was below average. Pork wasn t cooked through chips were  tasteless .","2","JayaJ","20-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Had my birthday lunch here with three other friends and we had such a great time. The waiters brought out a little slice of brownie to celebrate, and the food was superb. Excellent coffee. Bit pricey but also very fancy, so well worth it.","5","CaptainAmanda","19-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Great food, great atmosphere, great staff and great music. What more could you ask for?","5","AlexW","17-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","After hearing so much about the grounds of the city and being to the grounds of Alexandria so many times, I thought the quality would be the same. Evidently, it was not.  Coffee was great! But the food.. not sure what went wrong on this day but the hash was super small. My partner who comes regularly was shocked at the size.. we had to share her plate because the hash was not enough. Furthermore, he avocado smash still has the avocado skin throughout!  Would love to come back and try again because of the reputation, but we had been let down on this day.","3","JasonG","16-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Good food - especially breakfast - fantastic service","4","ElizabethC","16-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","I have been here a few times and it’s always been delicious. Staff were friendly, food was tasty and great ambiance to catch up with Friday’s for a long lunch","5","OpenTable Diner","16-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Delicious lunch celebrating friends’ birthday. Service great, food delicious, price reasonable. However, disappointed that toilet facilities absent. Needed to go outside, downstairs and queue for public toilet that was half out of service! Thought licensed premises were meant to have faculties on premises.","4","JulieW","15-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Always enjoy dining at the grounds with my friends, excellent service, food is amazing! Highly recommend to everyone.","5","OpenTable Diner","14-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","I went there with our Team, it was a great setting as we got a tiny room just for ourselves near the entrance. The waiters were great and very helpful.  Everyone enjoyed their food. We all spend a lovely moment there.  The women who is greeting everyone on arrival was actually not very welcoming.","5","justineB","14-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Excellent food and service. Good to have a choice of small meals. Very noisy restaurant though.","4","Patricia","14-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Did not expect the brioche french toast to be delicious because I had the cake last year and it did not taste good. This time I am glad that I ordered the brioche french toast which was really awesome. However, the service at The Grounds of the City really needs to be improved. The tables weren t fully occupied and did not seem busy at the time I dined in with my sister, I asked for some maple syrup to pour over the french toast. I had to ask two times from the same staff and one more time from a different staff then I finally got the maple syrup. By the time I received the maple syrup, I was already half done with my dish. Also, my sister ordered the rose and watermelon shake and said it clearly to the waitress. Instead, she got served a glass of banana milkshake rather than the one she wanted to order. We asked the waitress and it got changed to rose and watermelon shake later. Also, we asked for the bill twice for it to be delivered the table. I find that the service wasn t that attentive and extremely slow. The bill amount is $51.7 and I paid $51.8 in which I expect a $0.1 change. But the waitress didn t come back with the change and I did not want to trouble the staff too much so we left with bringing it up. Overall, only the food was good while customer service was really bad.","3","Charmain","11-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","Food is delicious with reasonable price...however the environment was a bit noisy. We didnt stay for too long","4","WinnieS","11-11-2019"
"opentable","The Grounds of the City","500 George St Sydney, AU-NSW  2000","50 minutes to get our breakfast and coffees came 20 minutes apart","3","GerryConsidine","10-11-2019"
